new_column	ID	ParentID	second_parent	third_parent	fourth_parent	fifth_parent	sixth_parent	seventh_parent	drivers_ID	uniq_subclones_per_driver	drivers_CCF_true
31310_12631_1804_683_237_0_0_0	31310	12631	1804	683	237	0	0	0	9	2	1.0038417021943e-06
12663_1804_683_237_0_0_0_0	12663	1804	683	237	0	0	0	0	8	2	2.7103725959246e-05
12705_1804_683_237_0_0_0_0	12705	1804	683	237	0	0	0	0	8	2	2.0076834043886e-06
12706_1804_683_237_0_0_0_0	12706	1804	683	237	0	0	0	0	8	2	8.03073361755438e-06
12781_1804_683_237_0_0_0_0	12781	1804	683	237	0	0	0	0	8	2	0.000137526313200619
12816_1804_683_237_0_0_0_0	12816	1804	683	237	0	0	0	0	8	2	9.23534366018754e-05
12853_1804_683_237_0_0_0_0	12853	1804	683	237	0	0	0	0	8	2	1.10422587241373e-05
12911_1804_683_237_0_0_0_0	12911	1804	683	237	0	0	0	0	8	2	2.81075676614403e-05
12924_1804_683_237_0_0_0_0	12924	1804	683	237	0	0	0	0	8	2	2.0076834043886e-06
13009_1804_683_237_0_0_0_0	13009	1804	683	237	0	0	0	0	8	2	2.0076834043886e-06
13018_1804_683_237_0_0_0_0	13018	1804	683	237	0	0	0	0	8	2	2.30883591504688e-05
13030_1804_683_237_0_0_0_0	13030	1804	683	237	0	0	0	0	8	2	3.01152510658289e-06
13115_1804_683_237_0_0_0_0	13115	1804	683	237	0	0	0	0	8	2	0.000435667298752325
13181_1804_683_237_0_0_0_0	13181	1804	683	237	0	0	0	0	8	2	1.50576255329145e-05
13212_1804_683_237_0_0_0_0	13212	1804	683	237	0	0	0	0	8	2	0.00272342253805313
13313_1804_683_237_0_0_0_0	13313	1804	683	237	0	0	0	0	8	2	2.60998842570517e-05
13344_1804_683_237_0_0_0_0	13344	1804	683	237	0	0	0	0	8	2	1.70653089373031e-05
13345_1804_683_237_0_0_0_0	13345	1804	683	237	0	0	0	0	8	2	6.82612357492122e-05
13454_1804_683_237_0_0_0_0	13454	1804	683	237	0	0	0	0	8	2	0.000160614672351088
13482_1804_683_237_0_0_0_0	13482	1804	683	237	0	0	0	0	8	2	2.0076834043886e-06
13575_1804_683_237_0_0_0_0	13575	1804	683	237	0	0	0	0	8	2	3.01152510658289e-06
13692_1804_683_237_0_0_0_0	13692	1804	683	237	0	0	0	0	8	2	4.41690348965491e-05
13812_1804_683_237_0_0_0_0	13812	1804	683	237	0	0	0	0	8	2	6.02305021316579e-06
13859_1804_683_237_0_0_0_0	13859	1804	683	237	0	0	0	0	8	2	5.01920851097149e-06
14034_1804_683_237_0_0_0_0	14034	1804	683	237	0	0	0	0	8	2	1.20461004263316e-05
14046_1804_683_237_0_0_0_0	14046	1804	683	237	0	0	0	0	8	2	6.02305021316579e-06
14062_1804_683_237_0_0_0_0	14062	1804	683	237	0	0	0	0	8	2	4.01536680877719e-06
14128_1804_683_237_0_0_0_0	14128	1804	683	237	0	0	0	0	8	2	3.01152510658289e-06
14219_1804_683_237_0_0_0_0	14219	1804	683	237	0	0	0	0	8	2	6.22381855360465e-05
14589_1804_683_237_0_0_0_0	14589	1804	683	237	0	0	0	0	8	2	2.20845174482745e-05
14733_1804_683_237_0_0_0_0	14733	1804	683	237	0	0	0	0	8	2	2.0076834043886e-06
14862_1804_683_237_0_0_0_0	14862	1804	683	237	0	0	0	0	8	2	2.0076834043886e-05
14905_1804_683_237_0_0_0_0	14905	1804	683	237	0	0	0	0	8	2	1.0038417021943e-06
14973_1804_683_237_0_0_0_0	14973	1804	683	237	0	0	0	0	8	2	5.01920851097149e-06
14974_1804_683_237_0_0_0_0	14974	1804	683	237	0	0	0	0	8	2	3.01152510658289e-06
14995_1804_683_237_0_0_0_0	14995	1804	683	237	0	0	0	0	8	2	2.0076834043886e-06
15093_1804_683_237_0_0_0_0	15093	1804	683	237	0	0	0	0	8	2	1.0038417021943e-06
15175_1804_683_237_0_0_0_0	15175	1804	683	237	0	0	0	0	8	2	1.0038417021943e-06
15291_1804_683_237_0_0_0_0	15291	1804	683	237	0	0	0	0	8	2	3.01152510658289e-06
15292_1804_683_237_0_0_0_0	15292	1804	683	237	0	0	0	0	8	2	0.000994807126874549
15411_1804_683_237_0_0_0_0	15411	1804	683	237	0	0	0	0	8	2	3.01152510658289e-06
15425_1804_683_237_0_0_0_0	15425	1804	683	237	0	0	0	0	8	2	4.01536680877719e-06
15654_1804_683_237_0_0_0_0	15654	1804	683	237	0	0	0	0	8	2	8.53265446865153e-05
15759_1804_683_237_0_0_0_0	15759	1804	683	237	0	0	0	0	8	2	1.60614672351088e-05
15823_1804_683_237_0_0_0_0	15823	1804	683	237	0	0	0	0	8	2	1.0038417021943e-06
15836_1804_683_237_0_0_0_0	15836	1804	683	237	0	0	0	0	8	2	1.10422587241373e-05
15896_1804_683_237_0_0_0_0	15896	1804	683	237	0	0	0	0	8	2	3.01152510658289e-06
16090_1804_683_237_0_0_0_0	16090	1804	683	237	0	0	0	0	8	2	4.01536680877719e-06
16256_1804_683_237_0_0_0_0	16256	1804	683	237	0	0	0	0	8	2	1.50576255329145e-05
16302_1804_683_237_0_0_0_0	16302	1804	683	237	0	0	0	0	8	2	2.0076834043886e-06
16351_1804_683_237_0_0_0_0	16351	1804	683	237	0	0	0	0	8	2	1.40537838307202e-05
16352_1804_683_237_0_0_0_0	16352	1804	683	237	0	0	0	0	8	2	1.0038417021943e-06
16353_1804_683_237_0_0_0_0	16353	1804	683	237	0	0	0	0	8	2	9.03457531974868e-06
16401_1804_683_237_0_0_0_0	16401	1804	683	237	0	0	0	0	8	2	1.0038417021943e-06
16446_1804_683_237_0_0_0_0	16446	1804	683	237	0	0	0	0	8	2	2.0076834043886e-06
16476_1804_683_237_0_0_0_0	16476	1804	683	237	0	0	0	0	8	2	3.7142142981189e-05
16513_1804_683_237_0_0_0_0	16513	1804	683	237	0	0	0	0	8	2	3.01152510658289e-06
16778_1804_683_237_0_0_0_0	16778	1804	683	237	0	0	0	0	8	2	6.02305021316579e-06
16866_1804_683_237_0_0_0_0	16866	1804	683	237	0	0	0	0	8	2	2.0076834043886e-06
16918_1804_683_237_0_0_0_0	16918	1804	683	237	0	0	0	0	8	2	5.01920851097149e-06
17227_1804_683_237_0_0_0_0	17227	1804	683	237	0	0	0	0	8	2	1.50576255329145e-05
17228_1804_683_237_0_0_0_0	17228	1804	683	237	0	0	0	0	8	2	2.0076834043886e-06
17229_1804_683_237_0_0_0_0	17229	1804	683	237	0	0	0	0	8	2	8.03073361755438e-06
17245_1804_683_237_0_0_0_0	17245	1804	683	237	0	0	0	0	8	2	4.01536680877719e-06
17274_1804_683_237_0_0_0_0	17274	1804	683	237	0	0	0	0	8	2	4.01536680877719e-06
17386_1804_683_237_0_0_0_0	17386	1804	683	237	0	0	0	0	8	2	2.0076834043886e-06
17499_1804_683_237_0_0_0_0	17499	1804	683	237	0	0	0	0	8	2	3.01152510658289e-06
17549_1804_683_237_0_0_0_0	17549	1804	683	237	0	0	0	0	8	2	1.0038417021943e-06
17783_1804_683_237_0_0_0_0	17783	1804	683	237	0	0	0	0	8	2	1.0038417021943e-06
17815_1804_683_237_0_0_0_0	17815	1804	683	237	0	0	0	0	8	2	2.0076834043886e-06
17837_1804_683_237_0_0_0_0	17837	1804	683	237	0	0	0	0	8	2	2.0076834043886e-06
17856_1804_683_237_0_0_0_0	17856	1804	683	237	0	0	0	0	8	2	6.02305021316579e-06
17934_1804_683_237_0_0_0_0	17934	1804	683	237	0	0	0	0	8	2	1.50576255329145e-05
18039_1804_683_237_0_0_0_0	18039	1804	683	237	0	0	0	0	8	2	1.0038417021943e-05
18243_1804_683_237_0_0_0_0	18243	1804	683	237	0	0	0	0	8	2	2.0076834043886e-06
18413_1804_683_237_0_0_0_0	18413	1804	683	237	0	0	0	0	8	2	2.0076834043886e-06
18427_1804_683_237_0_0_0_0	18427	1804	683	237	0	0	0	0	8	2	2.0076834043886e-06
18464_1804_683_237_0_0_0_0	18464	1804	683	237	0	0	0	0	8	2	4.01536680877719e-06
18610_1804_683_237_0_0_0_0	18610	1804	683	237	0	0	0	0	8	2	1.0038417021943e-06
18743_1804_683_237_0_0_0_0	18743	1804	683	237	0	0	0	0	8	2	1.0038417021943e-06
18757_1804_683_237_0_0_0_0	18757	1804	683	237	0	0	0	0	8	2	2.0076834043886e-06
18958_1804_683_237_0_0_0_0	18958	1804	683	237	0	0	0	0	8	2	2.0076834043886e-06
19063_1804_683_237_0_0_0_0	19063	1804	683	237	0	0	0	0	8	2	2.0076834043886e-06
19064_1804_683_237_0_0_0_0	19064	1804	683	237	0	0	0	0	8	2	2.0076834043886e-06
19258_1804_683_237_0_0_0_0	19258	1804	683	237	0	0	0	0	8	2	1.0038417021943e-05
19291_1804_683_237_0_0_0_0	19291	1804	683	237	0	0	0	0	8	2	4.01536680877719e-06
19862_1804_683_237_0_0_0_0	19862	1804	683	237	0	0	0	0	8	2	1.70653089373031e-05
19908_1804_683_237_0_0_0_0	19908	1804	683	237	0	0	0	0	8	2	3.01152510658289e-06
20179_1804_683_237_0_0_0_0	20179	1804	683	237	0	0	0	0	8	2	1.0038417021943e-06
20231_1804_683_237_0_0_0_0	20231	1804	683	237	0	0	0	0	8	2	6.22381855360465e-05
20300_1804_683_237_0_0_0_0	20300	1804	683	237	0	0	0	0	8	2	2.0076834043886e-06
21261_1804_683_237_0_0_0_0	21261	1804	683	237	0	0	0	0	8	2	7.02689191536008e-06
21309_1804_683_237_0_0_0_0	21309	1804	683	237	0	0	0	0	8	2	1.0038417021943e-06
21741_1804_683_237_0_0_0_0	21741	1804	683	237	0	0	0	0	8	2	3.01152510658289e-06
24559_1804_683_237_0_0_0_0	24559	1804	683	237	0	0	0	0	8	2	2.0076834043886e-06
4232_1804_683_237_0_0_0_0	4232	1804	683	237	0	0	0	0	8	2	0.219807202162677
10067_4232_1804_683_237_0_0_0	10067	4232	1804	683	237	0	0	0	9	2	0.00615555731785543
23618_10067_4232_1804_683_237_0_0	23618	10067	4232	1804	683	237	0	0	10	2	1.0038417021943e-06
26309_10067_4232_1804_683_237_0_0	26309	10067	4232	1804	683	237	0	0	10	2	1.0038417021943e-06
27279_10067_4232_1804_683_237_0_0	27279	10067	4232	1804	683	237	0	0	10	2	1.0038417021943e-06
10507_4232_1804_683_237_0_0_0	10507	4232	1804	683	237	0	0	0	9	2	0.0193189335587293
20414_10507_4232_1804_683_237_0_0	20414	10507	4232	1804	683	237	0	0	10	2	0.000222852857887134
21397_10507_4232_1804_683_237_0_0	21397	10507	4232	1804	683	237	0	0	10	2	0.00101889932772721
22380_10507_4232_1804_683_237_0_0	22380	10507	4232	1804	683	237	0	0	10	2	0.000132507104689647
22565_10507_4232_1804_683_237_0_0	22565	10507	4232	1804	683	237	0	0	10	2	0.00396517472366748
34910_22565_10507_4232_1804_683_237_0	34910	22565	10507	4232	1804	683	237	0	11	2	1.0038417021943e-06
23010_10507_4232_1804_683_237_0_0	23010	10507	4232	1804	683	237	0	0	10	2	9.03457531974868e-06
23559_10507_4232_1804_683_237_0_0	23559	10507	4232	1804	683	237	0	0	10	2	1.50576255329145e-05
24059_10507_4232_1804_683_237_0_0	24059	10507	4232	1804	683	237	0	0	10	2	9.03457531974868e-06
24590_10507_4232_1804_683_237_0_0	24590	10507	4232	1804	683	237	0	0	10	2	3.21229344702175e-05
25159_10507_4232_1804_683_237_0_0	25159	10507	4232	1804	683	237	0	0	10	2	6.02305021316579e-06
25269_10507_4232_1804_683_237_0_0	25269	10507	4232	1804	683	237	0	0	10	2	1.0038417021943e-06
25597_10507_4232_1804_683_237_0_0	25597	10507	4232	1804	683	237	0	0	10	2	2.0076834043886e-06
26312_10507_4232_1804_683_237_0_0	26312	10507	4232	1804	683	237	0	0	10	2	6.02305021316579e-06
26384_10507_4232_1804_683_237_0_0	26384	10507	4232	1804	683	237	0	0	10	2	3.01152510658289e-06
26717_10507_4232_1804_683_237_0_0	26717	10507	4232	1804	683	237	0	0	10	2	2.0076834043886e-06
27208_10507_4232_1804_683_237_0_0	27208	10507	4232	1804	683	237	0	0	10	2	2.0076834043886e-06
27234_10507_4232_1804_683_237_0_0	27234	10507	4232	1804	683	237	0	0	10	2	1.0038417021943e-06
27763_10507_4232_1804_683_237_0_0	27763	10507	4232	1804	683	237	0	0	10	2	2.0076834043886e-06
28372_10507_4232_1804_683_237_0_0	28372	10507	4232	1804	683	237	0	0	10	2	1.20461004263316e-05
28513_10507_4232_1804_683_237_0_0	28513	10507	4232	1804	683	237	0	0	10	2	1.0038417021943e-06
28570_10507_4232_1804_683_237_0_0	28570	10507	4232	1804	683	237	0	0	10	2	2.0076834043886e-06
29071_10507_4232_1804_683_237_0_0	29071	10507	4232	1804	683	237	0	0	10	2	5.01920851097149e-06
29218_10507_4232_1804_683_237_0_0	29218	10507	4232	1804	683	237	0	0	10	2	1.0038417021943e-06
29295_10507_4232_1804_683_237_0_0	29295	10507	4232	1804	683	237	0	0	10	2	3.01152510658289e-06
30139_10507_4232_1804_683_237_0_0	30139	10507	4232	1804	683	237	0	0	10	2	1.0038417021943e-06
10740_4232_1804_683_237_0_0_0	10740	4232	1804	683	237	0	0	0	9	2	0.00248450821293089
10901_4232_1804_683_237_0_0_0	10901	4232	1804	683	237	0	0	0	9	2	0.000130499421285259
10919_4232_1804_683_237_0_0_0	10919	4232	1804	683	237	0	0	0	9	2	0.00240319703505315
11194_4232_1804_683_237_0_0_0	11194	4232	1804	683	237	0	0	0	9	2	0.0138249079226199
16827_11194_4232_1804_683_237_0_0	16827	11194	4232	1804	683	237	0	0	10	2	0.000368409904705307
20611_11194_4232_1804_683_237_0_0	20611	11194	4232	1804	683	237	0	0	10	2	3.21229344702175e-05
20635_11194_4232_1804_683_237_0_0	20635	11194	4232	1804	683	237	0	0	10	2	8.53265446865153e-05
21725_11194_4232_1804_683_237_0_0	21725	11194	4232	1804	683	237	0	0	10	2	2.81075676614403e-05
23089_11194_4232_1804_683_237_0_0	23089	11194	4232	1804	683	237	0	0	10	2	0.00096469187580872
23837_11194_4232_1804_683_237_0_0	23837	11194	4232	1804	683	237	0	0	10	2	1.0038417021943e-05
23879_11194_4232_1804_683_237_0_0	23879	11194	4232	1804	683	237	0	0	10	2	0.00259593464187445
24242_11194_4232_1804_683_237_0_0	24242	11194	4232	1804	683	237	0	0	10	2	5.01920851097149e-06
25008_11194_4232_1804_683_237_0_0	25008	11194	4232	1804	683	237	0	0	10	2	1.0038417021943e-06
26084_11194_4232_1804_683_237_0_0	26084	11194	4232	1804	683	237	0	0	10	2	1.0038417021943e-06
26536_11194_4232_1804_683_237_0_0	26536	11194	4232	1804	683	237	0	0	10	2	1.0038417021943e-06
26718_11194_4232_1804_683_237_0_0	26718	11194	4232	1804	683	237	0	0	10	2	5.01920851097149e-06
27791_11194_4232_1804_683_237_0_0	27791	11194	4232	1804	683	237	0	0	10	2	2.0076834043886e-06
28201_11194_4232_1804_683_237_0_0	28201	11194	4232	1804	683	237	0	0	10	2	3.01152510658289e-06
28680_11194_4232_1804_683_237_0_0	28680	11194	4232	1804	683	237	0	0	10	2	2.0076834043886e-06
30484_11194_4232_1804_683_237_0_0	30484	11194	4232	1804	683	237	0	0	10	2	2.0076834043886e-06
11742_4232_1804_683_237_0_0_0	11742	4232	1804	683	237	0	0	0	9	2	0.00188923008352967
21726_11742_4232_1804_683_237_0_0	21726	11742	4232	1804	683	237	0	0	10	2	2.0076834043886e-06
11743_4232_1804_683_237_0_0_0	11743	4232	1804	683	237	0	0	0	9	2	0.00271940717124435
23224_11743_4232_1804_683_237_0_0	23224	11743	4232	1804	683	237	0	0	10	2	2.0076834043886e-06
12019_4232_1804_683_237_0_0_0	12019	4232	1804	683	237	0	0	0	9	2	0.000317213977893398
12063_4232_1804_683_237_0_0_0	12063	4232	1804	683	237	0	0	0	9	2	0.000504932376203732
12137_4232_1804_683_237_0_0_0	12137	4232	1804	683	237	0	0	0	9	2	0.026901953777105
18878_12137_4232_1804_683_237_0_0	18878	12137	4232	1804	683	237	0	0	10	2	0.000368409904705307
19001_12137_4232_1804_683_237_0_0	19001	12137	4232	1804	683	237	0	0	10	2	0.000909480582188034
19147_12137_4232_1804_683_237_0_0	19147	12137	4232	1804	683	237	0	0	10	2	5.7218977025075e-05
20012_12137_4232_1804_683_237_0_0	20012	12137	4232	1804	683	237	0	0	10	2	0.00130499421285259
20238_12137_4232_1804_683_237_0_0	20238	12137	4232	1804	683	237	0	0	10	2	0.00126082517795604
20445_12137_4232_1804_683_237_0_0	20445	12137	4232	1804	683	237	0	0	10	2	0.000317213977893398
21049_12137_4232_1804_683_237_0_0	21049	12137	4232	1804	683	237	0	0	10	2	0.000132507104689647
21398_12137_4232_1804_683_237_0_0	21398	12137	4232	1804	683	237	0	0	10	2	8.03073361755438e-06
21399_12137_4232_1804_683_237_0_0	21399	12137	4232	1804	683	237	0	0	10	2	0.00227470529717228
21794_12137_4232_1804_683_237_0_0	21794	12137	4232	1804	683	237	0	0	10	2	1.10422587241373e-05
22312_12137_4232_1804_683_237_0_0	22312	12137	4232	1804	683	237	0	0	10	2	0.000428640406836965
22528_12137_4232_1804_683_237_0_0	22528	12137	4232	1804	683	237	0	0	10	2	0.000162622355755476
22837_12137_4232_1804_683_237_0_0	22837	12137	4232	1804	683	237	0	0	10	2	2.81075676614403e-05
23200_12137_4232_1804_683_237_0_0	23200	12137	4232	1804	683	237	0	0	10	2	0.000351344595768004
23291_12137_4232_1804_683_237_0_0	23291	12137	4232	1804	683	237	0	0	10	2	8.93419114952925e-05
23400_12137_4232_1804_683_237_0_0	23400	12137	4232	1804	683	237	0	0	10	2	8.03073361755438e-05
23664_12137_4232_1804_683_237_0_0	23664	12137	4232	1804	683	237	0	0	10	2	0.000213818282567385
23666_12137_4232_1804_683_237_0_0	23666	12137	4232	1804	683	237	0	0	10	2	1.50576255329145e-05
23691_12137_4232_1804_683_237_0_0	23691	12137	4232	1804	683	237	0	0	10	2	2.0076834043886e-05
24079_12137_4232_1804_683_237_0_0	24079	12137	4232	1804	683	237	0	0	10	2	5.01920851097149e-05
24839_12137_4232_1804_683_237_0_0	24839	12137	4232	1804	683	237	0	0	10	2	1.30499421285259e-05
25031_12137_4232_1804_683_237_0_0	25031	12137	4232	1804	683	237	0	0	10	2	2.0076834043886e-06
25185_12137_4232_1804_683_237_0_0	25185	12137	4232	1804	683	237	0	0	10	2	2.0076834043886e-06
25338_12137_4232_1804_683_237_0_0	25338	12137	4232	1804	683	237	0	0	10	2	1.20461004263316e-05
25367_12137_4232_1804_683_237_0_0	25367	12137	4232	1804	683	237	0	0	10	2	9.4361120006264e-05
25599_12137_4232_1804_683_237_0_0	25599	12137	4232	1804	683	237	0	0	10	2	2.0076834043886e-06
25720_12137_4232_1804_683_237_0_0	25720	12137	4232	1804	683	237	0	0	10	2	2.60998842570517e-05
25754_12137_4232_1804_683_237_0_0	25754	12137	4232	1804	683	237	0	0	10	2	2.20845174482745e-05
26412_12137_4232_1804_683_237_0_0	26412	12137	4232	1804	683	237	0	0	10	2	1.90729923416917e-05
26437_12137_4232_1804_683_237_0_0	26437	12137	4232	1804	683	237	0	0	10	2	2.0076834043886e-06
26640_12137_4232_1804_683_237_0_0	26640	12137	4232	1804	683	237	0	0	10	2	4.01536680877719e-06
26750_12137_4232_1804_683_237_0_0	26750	12137	4232	1804	683	237	0	0	10	2	1.30499421285259e-05
26768_12137_4232_1804_683_237_0_0	26768	12137	4232	1804	683	237	0	0	10	2	2.0076834043886e-06
26813_12137_4232_1804_683_237_0_0	26813	12137	4232	1804	683	237	0	0	10	2	3.01152510658289e-06
27041_12137_4232_1804_683_237_0_0	27041	12137	4232	1804	683	237	0	0	10	2	9.03457531974868e-06
27621_12137_4232_1804_683_237_0_0	27621	12137	4232	1804	683	237	0	0	10	2	1.0038417021943e-06
27724_12137_4232_1804_683_237_0_0	27724	12137	4232	1804	683	237	0	0	10	2	4.01536680877719e-06
27854_12137_4232_1804_683_237_0_0	27854	12137	4232	1804	683	237	0	0	10	2	1.40537838307202e-05
28075_12137_4232_1804_683_237_0_0	28075	12137	4232	1804	683	237	0	0	10	2	3.01152510658289e-06
28290_12137_4232_1804_683_237_0_0	28290	12137	4232	1804	683	237	0	0	10	2	1.0038417021943e-06
28399_12137_4232_1804_683_237_0_0	28399	12137	4232	1804	683	237	0	0	10	2	1.0038417021943e-06
28572_12137_4232_1804_683_237_0_0	28572	12137	4232	1804	683	237	0	0	10	2	3.01152510658289e-06
28649_12137_4232_1804_683_237_0_0	28649	12137	4232	1804	683	237	0	0	10	2	2.0076834043886e-06
28972_12137_4232_1804_683_237_0_0	28972	12137	4232	1804	683	237	0	0	10	2	2.0076834043886e-06
29598_12137_4232_1804_683_237_0_0	29598	12137	4232	1804	683	237	0	0	10	2	2.0076834043886e-06
29935_12137_4232_1804_683_237_0_0	29935	12137	4232	1804	683	237	0	0	10	2	1.80691506394974e-05
29966_12137_4232_1804_683_237_0_0	29966	12137	4232	1804	683	237	0	0	10	2	2.0076834043886e-06
30449_12137_4232_1804_683_237_0_0	30449	12137	4232	1804	683	237	0	0	10	2	3.01152510658289e-06
30510_12137_4232_1804_683_237_0_0	30510	12137	4232	1804	683	237	0	0	10	2	1.0038417021943e-06
31168_12137_4232_1804_683_237_0_0	31168	12137	4232	1804	683	237	0	0	10	2	3.01152510658289e-06
31633_12137_4232_1804_683_237_0_0	31633	12137	4232	1804	683	237	0	0	10	2	1.0038417021943e-06
31732_12137_4232_1804_683_237_0_0	31732	12137	4232	1804	683	237	0	0	10	2	2.0076834043886e-06
12190_4232_1804_683_237_0_0_0	12190	4232	1804	683	237	0	0	0	9	2	0.00229779365632275
12330_4232_1804_683_237_0_0_0	12330	4232	1804	683	237	0	0	0	9	2	0.00132908641370525
12356_4232_1804_683_237_0_0_0	12356	4232	1804	683	237	0	0	0	9	2	0.000187718398310334
22955_12356_4232_1804_683_237_0_0	22955	12356	4232	1804	683	237	0	0	10	2	1.0038417021943e-06
12375_4232_1804_683_237_0_0_0	12375	4232	1804	683	237	0	0	0	9	2	0.00374633723258912
12426_4232_1804_683_237_0_0_0	12426	4232	1804	683	237	0	0	0	9	2	0.0028167798163572
30538_12426_4232_1804_683_237_0_0	30538	12426	4232	1804	683	237	0	0	10	2	1.0038417021943e-06
12573_4232_1804_683_237_0_0_0	12573	4232	1804	683	237	0	0	0	9	2	0.002851914275934
22399_12573_4232_1804_683_237_0_0	22399	12573	4232	1804	683	237	0	0	10	2	4.01536680877719e-06
12632_4232_1804_683_237_0_0_0	12632	4232	1804	683	237	0	0	0	9	2	0.00172359620266761
26136_12632_4232_1804_683_237_0_0	26136	12632	4232	1804	683	237	0	0	10	2	1.0038417021943e-06
12707_4232_1804_683_237_0_0_0	12707	4232	1804	683	237	0	0	0	9	2	0.00106507604602815
12730_4232_1804_683_237_0_0_0	12730	4232	1804	683	237	0	0	0	9	2	0.00237508946739171
12766_4232_1804_683_237_0_0_0	12766	4232	1804	683	237	0	0	0	9	2	0.000355359962576781
12937_4232_1804_683_237_0_0_0	12937	4232	1804	683	237	0	0	0	9	2	0.000587247395783664
13153_4232_1804_683_237_0_0_0	13153	4232	1804	683	237	0	0	0	9	2	0.00287500263508447
13222_4232_1804_683_237_0_0_0	13222	4232	1804	683	237	0	0	0	9	2	0.000195749131927888
13433_4232_1804_683_237_0_0_0	13433	4232	1804	683	237	0	0	0	9	2	0.000862300022184902
13510_4232_1804_683_237_0_0_0	13510	4232	1804	683	237	0	0	0	9	2	0.00166436954223815
13526_4232_1804_683_237_0_0_0	13526	4232	1804	683	237	0	0	0	9	2	0.000251964267250769
23176_13526_4232_1804_683_237_0_0	23176	13526	4232	1804	683	237	0	0	10	2	3.01152510658289e-06
13586_4232_1804_683_237_0_0_0	13586	4232	1804	683	237	0	0	0	9	2	0.000770950427285221
13652_4232_1804_683_237_0_0_0	13652	4232	1804	683	237	0	0	0	9	2	0.000455744132796211
13693_4232_1804_683_237_0_0_0	13693	4232	1804	683	237	0	0	0	9	2	0.000224860541291523
13716_4232_1804_683_237_0_0_0	13716	4232	1804	683	237	0	0	0	9	2	2.7103725959246e-05
13738_4232_1804_683_237_0_0_0	13738	4232	1804	683	237	0	0	0	9	2	6.02305021316579e-06
13845_4232_1804_683_237_0_0_0	13845	4232	1804	683	237	0	0	0	9	2	7.02689191536008e-06
14116_4232_1804_683_237_0_0_0	14116	4232	1804	683	237	0	0	0	9	2	0.00153888932946386
14159_4232_1804_683_237_0_0_0	14159	4232	1804	683	237	0	0	0	9	2	0.0004928862757774
14266_4232_1804_683_237_0_0_0	14266	4232	1804	683	237	0	0	0	9	2	0.00110021050560495
14323_4232_1804_683_237_0_0_0	14323	4232	1804	683	237	0	0	0	9	2	0.000356363804278976
14324_4232_1804_683_237_0_0_0	14324	4232	1804	683	237	0	0	0	9	2	0.000253971950655157
14395_4232_1804_683_237_0_0_0	14395	4232	1804	683	237	0	0	0	9	2	3.21229344702175e-05
14408_4232_1804_683_237_0_0_0	14408	4232	1804	683	237	0	0	0	9	2	0.000374432954918473
14497_4232_1804_683_237_0_0_0	14497	4232	1804	683	237	0	0	0	9	2	2.7103725959246e-05
14514_4232_1804_683_237_0_0_0	14514	4232	1804	683	237	0	0	0	9	2	0.000136522471498424
14598_4232_1804_683_237_0_0_0	14598	4232	1804	683	237	0	0	0	9	2	0.00156900458052969
14599_4232_1804_683_237_0_0_0	14599	4232	1804	683	237	0	0	0	9	2	0.000326248553213147
14692_4232_1804_683_237_0_0_0	14692	4232	1804	683	237	0	0	0	9	2	0.00059327044599683
14693_4232_1804_683_237_0_0_0	14693	4232	1804	683	237	0	0	0	9	2	5.7218977025075e-05
14792_4232_1804_683_237_0_0_0	14792	4232	1804	683	237	0	0	0	9	2	0.000232891274909077
14817_4232_1804_683_237_0_0_0	14817	4232	1804	683	237	0	0	0	9	2	0.000353352279172393
14818_4232_1804_683_237_0_0_0	14818	4232	1804	683	237	0	0	0	9	2	0.000170653089373031
14923_4232_1804_683_237_0_0_0	14923	4232	1804	683	237	0	0	0	9	2	0.000359375329385559
15010_4232_1804_683_237_0_0_0	15010	4232	1804	683	237	0	0	0	9	2	0.00012849173788087
15024_4232_1804_683_237_0_0_0	15024	4232	1804	683	237	0	0	0	9	2	0.000542074519184921
15026_4232_1804_683_237_0_0_0	15026	4232	1804	683	237	0	0	0	9	2	7.32804442601837e-05
15037_4232_1804_683_237_0_0_0	15037	4232	1804	683	237	0	0	0	9	2	7.02689191536008e-06
15038_4232_1804_683_237_0_0_0	15038	4232	1804	683	237	0	0	0	9	2	0.00145356278477734
15082_4232_1804_683_237_0_0_0	15082	4232	1804	683	237	0	0	0	9	2	0.00774664641583339
26958_15082_4232_1804_683_237_0_0	26958	15082	4232	1804	683	237	0	0	10	2	0.000103395695326013
27341_15082_4232_1804_683_237_0_0	27341	15082	4232	1804	683	237	0	0	10	2	1.50576255329145e-05
28291_15082_4232_1804_683_237_0_0	28291	15082	4232	1804	683	237	0	0	10	2	6.02305021316579e-06
29160_15082_4232_1804_683_237_0_0	29160	15082	4232	1804	683	237	0	0	10	2	2.0076834043886e-06
29494_15082_4232_1804_683_237_0_0	29494	15082	4232	1804	683	237	0	0	10	2	2.0076834043886e-06
29673_15082_4232_1804_683_237_0_0	29673	15082	4232	1804	683	237	0	0	10	2	2.0076834043886e-06
29859_15082_4232_1804_683_237_0_0	29859	15082	4232	1804	683	237	0	0	10	2	2.0076834043886e-06
29882_15082_4232_1804_683_237_0_0	29882	15082	4232	1804	683	237	0	0	10	2	1.0038417021943e-05
32539_15082_4232_1804_683_237_0_0	32539	15082	4232	1804	683	237	0	0	10	2	2.0076834043886e-06
