ID	ParentID	Distance	Alive	Necrotic	Lost	Drivers	Passengers	Fitness	CCF	clone_order	Alive_cells_all_descendents	driver_CCF
13454	1804	1	160	57837	4802	8	0	20.4836233552861	2e-04	terminal	160	0.000160614672351088
13455	3227	1	5	2528	215	8	0	17.2082059399647	0	terminal	5	5.01920851097149e-06
13468	1702	1	9	6447	567	8	0	15.9303701746161	0	terminal	9	9.03457531974868e-06
13480	1425	1	3	2018	160	8	0	15.3695048898908	0	terminal	3	3.01152510658289e-06
13482	1804	1	2	1492	116	8	0	15.7928616263478	0	terminal	2	2.0076834043886e-06
13510	4232	1	1658	630298	50289	9	0	21.067227196634	0.0017	terminal	1658	0.00166436954223815
13520	1103	1	2	1771	136	8	0	13.7336381024311	0	terminal	2	2.0076834043886e-06
13540	1357	1	1007	349624	29333	7	0	20.8009339707995	0.001	terminal	1007	0.00101086859410966
13544	1702	1	1	1061	86	8	0	16.1139408195364	0	terminal	1	1.0038417021943e-06
13552	3227	1	127	57942	5012	8	0	18.853441411232	1e-04	terminal	127	0.000127487896178676
13575	1804	1	3	1441	128	8	0	18.0574198551784	0	terminal	3	3.01152510658289e-06
13582	1357	1	11	5730	478	7	0	17.8795473254696	0	terminal	11	1.10422587241373e-05
13584	1535	1	14	8928	770	8	0	16.3723013403282	0	terminal	14	1.40537838307202e-05
13586	4232	1	768	261178	21899	9	0	21.0609297180077	8e-04	terminal	768	0.000770950427285221
13599	1702	1	5	2583	229	8	0	18.2494128263396	0	terminal	5	5.01920851097149e-06
13616	683	1	6	3658	306	7	0	17.3302186479686	0	terminal	6	6.02305021316579e-06
13620	1103	1	4	3534	335	8	0	14.8060477532021	0	terminal	4	4.01536680877719e-06
13651	3648	1	48	21572	1918	9	0	18.4406861842088	0	terminal	48	4.81844017053263e-05
13652	4232	1	454	148972	12524	9	0	21.2979879530145	5e-04	terminal	454	0.000455744132796211
13665	1920	1	1	870	72	8	0	15.4554239871283	0	terminal	1	1.0038417021943e-06
13677	3227	1	6	3936	328	8	0	16.454621808072	0	terminal	6	6.02305021316579e-06
13692	1804	1	44	19482	1661	8	0	18.6310411176573	0	terminal	44	4.41690348965491e-05
13693	4232	1	224	78346	6583	9	0	20.6352266440646	2e-04	terminal	224	0.000224860541291523
13715	2509	1	3	2549	247	8	0	15.3630959646578	0	terminal	3	3.01152510658289e-06
13716	4232	1	27	8851	746	9	0	21.6561611335497	0	terminal	27	2.7103725959246e-05
13737	3227	1	5	3145	244	8	0	17.1125093365417	0	terminal	5	5.01920851097149e-06
13738	4232	1	6	2406	214	9	0	19.7472159815348	0	terminal	6	6.02305021316579e-06
13790	1103	1	25	13805	1193	8	0	17.1300480241662	0	terminal	25	2.50960425548574e-05
13812	1804	1	6	3884	331	8	0	15.9220286354558	0	terminal	6	6.02305021316579e-06
13814	3952	1	2	1288	119	9	0	15.3930496329193	0	terminal	2	2.0076834043886e-06
13844	3648	1	127	44729	3779	9	0	20.6094279463459	1e-04	terminal	127	0.000127487896178676
13845	4232	1	7	2731	213	9	0	20.3530653224437	0	terminal	7	7.02689191536008e-06
13859	1804	1	5	2743	251	8	0	16.7118616093228	0	terminal	5	5.01920851097149e-06
13860	3227	1	69	29409	2479	8	0	18.9623684461897	1e-04	terminal	69	6.92650774514065e-05
13918	1702	1	2	1488	144	8	0	15.253246239339	0	terminal	2	2.0076834043886e-06
13930	1702	1	22	11999	1015	8	0	17.5838264874269	0	terminal	22	2.20845174482745e-05
13932	2869	1	12	6106	509	9	0	17.9081501997277	0	terminal	12	1.20461004263316e-05
13933	3227	1	159	49155	4118	8	0	22.0059036473834	2e-04	terminal	159	0.000159610830648893
13934	3647	1	6	3839	332	9	0	16.1651575295353	0	terminal	6	6.02305021316579e-06
13964	1103	1	3	2505	216	8	0	15.0950685828505	0	terminal	3	3.01152510658289e-06
13987	2869	1	21	12104	1036	9	0	17.3242115686171	0	terminal	21	2.10806757460802e-05
14013	1702	1	7	5316	471	8	0	15.4198853668895	0	terminal	7	7.02689191536008e-06
14015	1702	1	31	15489	1225	8	0	17.823433867331	0	terminal	31	3.11190927680232e-05
14016	1702	1	8	5374	479	8	0	16.3144021430383	0	terminal	8	8.03073361755438e-06
14018	3227	1	88	36853	3184	8	0	19.0798635052299	1e-04	terminal	88	8.83380697930982e-05
14034	1804	1	12	6279	575	8	0	17.2899906951115	0	terminal	12	1.20461004263316e-05
14046	1804	1	6	3034	283	8	0	17.7916962161008	0	terminal	6	6.02305021316579e-06
14062	1804	1	4	2683	235	8	0	16.1123379487939	0	terminal	4	4.01536680877719e-06
14064	2869	1	677	254449	21576	9	0	19.9955499660851	7e-04	terminal	677	0.000679600832385539
14073	8274	1	146	45048	3739	8	0	21.8986521045828	1e-04	terminal	146	0.000146560888520367
14082	1702	1	47	18364	1590	8	0	19.492904561972	0	terminal	47	4.7180560003132e-05
14116	4232	1	1533	504154	38657	9	0	23.083015156949	0.0015	terminal	1533	0.00153888932946386
14128	1804	1	3	1905	154	8	0	16.1425849059932	0	terminal	3	3.01152510658289e-06
14133	3227	1	21	8712	749	8	0	18.9302855315582	0	terminal	21	2.10806757460802e-05
14159	4232	1	491	174331	14655	9	0	20.5360406921788	5e-04	terminal	491	0.0004928862757774
14205	1702	1	8	3760	312	8	0	19.2272402287801	0	terminal	8	8.03073361755438e-06
14216	1425	1	3	1768	157	8	0	16.6556458107678	0	terminal	3	3.01152510658289e-06
14218	1702	1	8	4044	349	8	0	18.1292264238999	0	terminal	8	8.03073361755438e-06
14219	1804	1	62	24978	2102	8	0	19.4778230582944	1e-04	terminal	62	6.22381855360465e-05
14221	2869	1	27	13546	1203	9	0	17.5993662883567	0	terminal	27	2.7103725959246e-05
14236	1702	1	5	3075	288	8	0	16.561646393083	0	terminal	5	5.01920851097149e-06
14252	2869	1	3	1827	149	9	0	17.6572546893318	0	terminal	3	3.01152510658289e-06
14265	2869	1	313	119199	10130	9	0	19.9648985183648	3e-04	terminal	313	0.000314202452786815
14266	4232	1	1096	370577	30716	9	0	21.1639623602518	0.0011	terminal	1096	0.00110021050560495
14279	1702	1	1	962	83	8	0	15.3900659948391	0	terminal	1	1.0038417021943e-06
14323	4232	1	355	123704	10315	9	0	20.7754268890956	4e-04	terminal	355	0.000356363804278976
14324	4232	1	253	82115	6755	9	0	21.4687243716097	3e-04	terminal	253	0.000253971950655157
14366	1702	1	15	8227	690	8	0	17.8306113727982	0	terminal	15	1.50576255329145e-05
14381	3648	1	59	26237	2252	9	0	18.7396792960019	1e-04	terminal	59	5.92266604294636e-05
14389	1103	1	1	1286	119	8	0	14.9445643565485	0	terminal	1	1.0038417021943e-06
14393	2674	1	2	2063	216	8	0	14.353900148847	0	terminal	2	2.0076834043886e-06
14395	4232	1	32	9579	789	9	0	21.901029693118	0	terminal	32	3.21229344702175e-05
14402	1103	1	1	1115	95	8	0	14.2224027375757	0	terminal	1	1.0038417021943e-06
14407	3227	1	13	7052	594	8	0	17.0305647195496	0	terminal	13	1.30499421285259e-05
14408	4232	1	373	143025	11889	9	0	19.9784319066874	4e-04	terminal	373	0.000374432954918473
14434	2869	1	32	15184	1273	9	0	18.4806267516855	0	terminal	32	3.21229344702175e-05
14446	1103	1	2	1911	189	8	0	14.6157296759736	0	terminal	2	2.0076834043886e-06
14469	1103	1	27	13279	1120	8	0	17.9557890126383	0	terminal	27	2.7103725959246e-05
14472	3227	1	31	15576	1345	8	0	17.9511036992869	0	terminal	31	3.11190927680232e-05
14484	3227	1	20	9923	880	8	0	17.6503048168774	0	terminal	20	2.0076834043886e-05
14491	1425	1	10	5162	438	8	0	18.074111654041	0	terminal	10	1.0038417021943e-05
14497	4232	1	27	8938	738	9	0	21.3625091794088	0	terminal	27	2.7103725959246e-05
14512	3227	1	341	124167	10470	8	0	20.3452883461804	3e-04	terminal	341	0.000342310020448255
14513	3648	1	41	18220	1582	9	0	18.7235572560669	0	terminal	41	4.11575097899662e-05
14514	4232	1	136	43482	3542	9	0	21.6918499610662	1e-04	terminal	136	0.000136522471498424
14537	1425	1	3	2423	212	8	0	14.7867049906568	0	terminal	3	3.01152510658289e-06
14589	1804	1	22	11062	1018	8	0	17.7570752378843	0	terminal	22	2.20845174482745e-05
14598	4232	1	1563	521789	40032	9	0	22.929580583972	0.0016	terminal	1563	0.00156900458052969
14599	4232	1	325	108234	8848	9	0	21.3213106249494	3e-04	terminal	325	0.000326248553213147
14686	1425	1	2	894	88	8	0	16.954298340403	0	terminal	2	2.0076834043886e-06
14692	4232	1	591	179992	15034	9	0	22.1039190226582	6e-04	terminal	591	0.00059327044599683
14693	4232	1	57	22407	1877	9	0	19.9613318474893	1e-04	terminal	57	5.7218977025075e-05
14704	1702	1	3	1998	187	8	0	15.5370055559743	0	terminal	3	3.01152510658289e-06
14705	6535	1	375	134558	11031	9	0	20.5383072888662	4e-04	terminal	375	0.000376440638322862
14716	1702	1	51	17960	1477	8	0	20.3349635917069	1e-04	terminal	51	5.11959268119092e-05
14733	1804	1	2	1470	122	8	0	16.2394391684586	0	terminal	2	2.0076834043886e-06
14774	1702	1	27	12395	1032	8	0	18.4296177849027	0	terminal	27	2.7103725959246e-05
14779	2869	1	88	33842	2872	9	0	20.0791317590018	1e-04	terminal	88	8.83380697930982e-05
14780	3227	1	8	3777	332	8	0	17.7513781381443	0	terminal	8	8.03073361755438e-06
14790	1702	1	3	2883	273	8	0	15.245277748254	0	terminal	3	3.01152510658289e-06
14792	4232	1	232	82878	7068	9	0	20.53629121494	2e-04	terminal	232	0.000232891274909077
14817	4232	1	352	116289	9795	9	0	21.1737102627433	4e-04	terminal	352	0.000353352279172393
14818	4232	1	170	59688	5127	9	0	20.5276717359456	2e-04	terminal	170	0.000170653089373031
14849	2869	1	44	19390	1684	9	0	18.6186944247715	0	terminal	44	4.41690348965491e-05
14850	3648	1	285	100849	8472	9	0	20.723365550431	3e-04	terminal	285	0.000286094885125375
14862	1804	1	20	8698	698	8	0	18.7096161681018	0	terminal	20	2.0076834043886e-05
14905	1804	1	1	1142	118	8	0	15.8250843888694	0	terminal	1	1.0038417021943e-06
14923	4232	1	358	130814	11211	9	0	20.2575546351293	4e-04	terminal	358	0.000359375329385559
14944	1702	1	2	1738	143	8	0	15.3828957331364	0	terminal	2	2.0076834043886e-06
14961	1702	1	72	31597	2683	8	0	18.6199088580259	1e-04	terminal	72	7.22766025579894e-05
14964	1702	1	1	784	69	8	0	15.6407136760953	0	terminal	1	1.0038417021943e-06
14965	3647	1	11	6195	533	9	0	16.9241991613072	0	terminal	11	1.10422587241373e-05
14973	1804	1	5	2832	243	8	0	16.4625706204114	0	terminal	5	5.01920851097149e-06
14974	1804	1	3	2645	263	8	0	16.0386185769588	0	terminal	3	3.01152510658289e-06
14975	2869	1	309	85423	7122	9	0	23.0697552483085	3e-04	terminal	309	0.000310187085978038
14995	1804	1	2	1021	89	8	0	16.486269102957	0	terminal	2	2.0076834043886e-06
15006	2869	1	2	1030	81	9	0	17.1209132016466	0	terminal	2	2.0076834043886e-06
15008	3227	1	27	8188	652	8	0	21.8150753113128	0	terminal	27	2.7103725959246e-05
15010	4232	1	128	35017	2886	9	0	23.3489837326977	1e-04	terminal	128	0.00012849173788087
15024	4232	1	540	155248	12690	9	0	22.5363920151166	5e-04	terminal	540	0.000542074519184921
15026	4232	1	73	26986	2247	9	0	20.2175899288929	1e-04	terminal	73	7.32804442601837e-05
15027	6535	1	594	177469	14678	9	0	22.2731625689959	6e-04	terminal	594	0.000596281971103413
15037	4232	1	7	2686	255	9	0	20.8425735857598	0	terminal	7	7.02689191536008e-06
15038	4232	1	1448	487302	38194	9	0	22.3222150498432	0.0015	terminal	1448	0.00145356278477734
15053	1691	1	1	1027	106	8	0	15.9020781100762	0	terminal	1	1.0038417021943e-06
15093	1804	1	1	968	69	8	0	16.2473314475723	0	terminal	1	1.0038417021943e-06
15126	2869	1	33	18171	1531	9	0	17.4078512932521	0	terminal	33	3.31267761724118e-05
15140	4232	1	338	119175	10053	9	0	20.7675859603382	3e-04	terminal	338	0.000339298495341673
15175	1804	1	1	614	57	8	0	16.0536494284782	0	terminal	1	1.0038417021943e-06
15214	1702	1	14	6108	544	8	0	19.0861443435011	0	terminal	14	1.40537838307202e-05
15216	2869	1	12	4862	390	9	0	18.8090643292552	0	terminal	12	1.20461004263316e-05
15217	4232	1	7	2281	199	9	0	20.603415875812	0	terminal	7	7.02689191536008e-06
15248	1702	1	4	2529	223	8	0	16.2668828612638	0	terminal	4	4.01536680877719e-06
15250	3647	1	3	1761	158	9	0	16.1124217657541	0	terminal	3	3.01152510658289e-06
15261	1702	1	15	8443	750	8	0	17.1288079811352	0	terminal	15	1.50576255329145e-05
15263	4232	1	119	33999	2742	9	0	22.7104127710471	1e-04	terminal	119	0.000119457162561121
15285	1103	1	18	9851	843	8	0	16.8020147084011	0	terminal	18	1.80691506394974e-05
15289	1702	1	1	748	55	8	0	16.484919599185	0	terminal	1	1.0038417021943e-06
15291	1804	1	3	1972	179	8	0	16.0392161694546	0	terminal	3	3.01152510658289e-06
15292	1804	1	991	276726	22530	8	0	23.6711053491784	0.001	terminal	991	0.000994807126874549
15336	2869	1	7	3536	288	9	0	17.5293226729415	0	terminal	7	7.02689191536008e-06
15342	1103	1	1	752	66	8	0	15.6281899216792	0	terminal	1	1.0038417021943e-06
15375	1702	1	2	1129	101	8	0	17.0401359764394	0	terminal	2	2.0076834043886e-06
15376	2869	1	31	10696	932	9	0	21.0646953024282	0	terminal	31	3.11190927680232e-05
15411	1804	1	3	922	91	8	0	22.7614867798678	0	terminal	3	3.01152510658289e-06
15412	1920	1	5	2726	211	8	0	17.2214261340095	0	terminal	5	5.01920851097149e-06
15425	1804	1	4	2201	225	8	0	17.831312344891	0	terminal	4	4.01536680877719e-06
15427	3227	1	7	3547	293	8	0	17.8057668084353	0	terminal	7	7.02689191536008e-06
15428	3648	1	318	112078	9256	9	0	20.7620482921527	3e-04	terminal	318	0.000319221661297787
15429	3648	1	375	119950	10037	9	0	21.6134811758967	4e-04	terminal	375	0.000376440638322862
15447	1702	1	2	1231	98	8	0	15.6331949177682	0	terminal	2	2.0076834043886e-06
15451	4232	1	463	142218	11891	9	0	22.0402334374787	5e-04	terminal	463	0.00046477870811596
15462	4232	1	41	15666	1337	9	0	19.8963545538423	0	terminal	41	4.11575097899662e-05
15476	1103	1	4	3035	278	8	0	15.4572187350337	0	terminal	4	4.01536680877719e-06
15490	1103	1	1	977	86	8	0	14.8250803878446	0	terminal	1	1.0038417021943e-06
15495	2869	1	38	12595	1063	9	0	21.3674471140239	0	terminal	38	3.81459846833833e-05
15506	1425	1	23	8699	745	8	0	20.3408285586167	0	terminal	23	2.30883591504688e-05
15509	1702	1	6	2659	228	8	0	19.0532895429888	0	terminal	6	6.02305021316579e-06
15525	1425	1	2	1112	99	8	0	17.2846359652373	0	terminal	2	2.0076834043886e-06
15548	4232	1	4275	1730892	106096	9	0	26.5117134087865	0.0043	terminal	4275	0.00429142327688062
15549	4232	1	1370	458237	36374	9	0	22.1841288627907	0.0014	terminal	1370	0.00137526313200619
15563	1702	1	457	167806	13984	8	0	20.2779773060728	5e-04	terminal	457	0.000458755657902794
15579	1702	1	3	2291	204	8	0	15.2868389976899	0	terminal	3	3.01152510658289e-06
15580	1702	1	63	26301	2356	8	0	19.1341511593167	1e-04	terminal	63	6.32420272382407e-05
15587	4232	1	163	57829	4697	9	0	20.5042318244634	2e-04	terminal	163	0.000163626197457671
15601	1103	1	1	651	47	8	0	16.485373156619	0	terminal	1	1.0038417021943e-06
15621	2869	1	2	1217	113	9	0	17.6909071007855	0	terminal	2	2.0076834043886e-06
15622	2869	1	3	1687	146	9	0	17.2304040895458	0	terminal	3	3.01152510658289e-06
15639	3227	1	21	8405	683	8	0	19.991949530339	0	terminal	21	2.10806757460802e-05
15654	1804	1	85	32703	2734	8	0	19.7430389578317	1e-04	terminal	85	8.53265446865153e-05
15655	8228	1	156	62034	5176	9	0	19.679763939827	2e-04	terminal	156	0.00015659930554231
15667	1238	1	1	1326	121	9	0	14.9028165826694	0	terminal	1	1.0038417021943e-06
15673	3227	1	10	3828	357	8	0	19.8085448436969	0	terminal	10	1.0038417021943e-05
15707	3648	1	3	915	82	9	0	19.2442144254862	0	terminal	3	3.01152510658289e-06
15716	3648	1	24	9654	839	9	0	19.7844159414207	0	terminal	24	2.40922008526631e-05
15759	1804	1	16	8449	776	8	0	17.6833474538505	0	terminal	16	1.60614672351088e-05
15772	4232	1	79	31057	2595	9	0	19.7923690439987	1e-04	terminal	79	7.93034944733495e-05
15773	6261	1	27	9513	761	9	0	20.9620508519314	0	terminal	27	2.7103725959246e-05
15788	2869	1	98	34513	2913	9	0	20.8035132805714	1e-04	terminal	98	9.83764868150412e-05
15806	3227	1	1	713	67	8	0	17.1299963659986	0	terminal	1	1.0038417021943e-06
15823	1804	1	1	725	70	8	0	15.9649482580406	0	terminal	1	1.0038417021943e-06
15824	3648	1	5	2097	154	9	0	18.3884745439841	0	terminal	5	5.01920851097149e-06
15836	1804	1	11	4298	380	8	0	19.618475314607	0	terminal	11	1.10422587241373e-05
15858	1702	1	13	6653	543	8	0	18.1121647796069	0	terminal	13	1.30499421285259e-05
15859	1702	1	2	1503	141	8	0	15.4847691664167	0	terminal	2	2.0076834043886e-06
15860	2869	1	33	13545	1125	9	0	19.3529197007316	0	terminal	33	3.31267761724118e-05
15861	3227	1	5	2827	265	8	0	17.0118980525593	0	terminal	5	5.01920851097149e-06
15874	3648	1	5	2196	180	9	0	19.1931737211845	0	terminal	5	5.01920851097149e-06
15885	4232	1	20	7690	611	9	0	20.0381091610454	0	terminal	20	2.0076834043886e-05
15896	1804	1	3	2099	201	8	0	15.9065429905304	0	terminal	3	3.01152510658289e-06
15898	4232	1	44	16065	1370	9	0	20.3852959635676	0	terminal	44	4.41690348965491e-05
15906	3379	1	2	1469	150	8	0	15.5980163332735	0	terminal	2	2.0076834043886e-06
15908	4232	1	15	4474	381	9	0	21.5995344155645	0	terminal	15	1.50576255329145e-05
15909	8228	1	56	22146	1931	9	0	19.5904005196465	1e-04	terminal	56	5.62151353228807e-05
15925	2869	1	2	1052	89	9	0	19.3260507856912	0	terminal	2	2.0076834043886e-06
15938	1702	1	4	2540	200	8	0	16.6703795704268	0	terminal	4	4.01536680877719e-06
15940	2869	1	11	5358	427	9	0	17.5612308584192	0	terminal	11	1.10422587241373e-05
15953	1702	1	3	2035	196	8	0	16.4572351744166	0	terminal	3	3.01152510658289e-06
15955	3227	1	1691	560198	41990	8	0	23.5542086157516	0.0017	terminal	1691	0.00169749631841056
15956	4232	1	52	20190	1665	9	0	19.7040176818834	1e-04	terminal	52	5.21997685141035e-05
15995	3648	1	5	2068	193	9	0	18.692472713764	0	terminal	5	5.01920851097149e-06
16008	1691	1	2	1009	91	8	0	16.3964636195228	0	terminal	2	2.0076834043886e-06
16011	3227	1	2	1226	93	8	0	17.705714444813	0	terminal	2	2.0076834043886e-06
16016	4232	1	219	73644	6075	9	0	21.2623282018763	2e-04	terminal	219	0.000219841332780551
16061	2869	1	4	2061	180	9	0	18.0554292054181	0	terminal	4	4.01536680877719e-06
16090	1804	1	4	1613	132	8	0	18.5019989545812	0	terminal	4	4.01536680877719e-06
16092	4232	1	109	30920	2561	9	0	22.8805610500154	1e-04	terminal	109	0.000109418745539178
16099	1425	1	7	3910	327	8	0	17.1018183337373	0	terminal	7	7.02689191536008e-06
16115	2869	1	20	8939	780	9	0	18.8057725222898	0	terminal	20	2.0076834043886e-05
16118	4232	1	10	4155	317	9	0	19.8528628975564	0	terminal	10	1.0038417021943e-05
16125	3227	1	1	586	51	8	0	17.2812081631239	0	terminal	1	1.0038417021943e-06
16139	3648	1	48	21820	1912	9	0	18.5693363665156	0	terminal	48	4.81844017053263e-05
16164	4232	1	328	94764	7830	9	0	22.5644009902932	3e-04	terminal	328	0.00032926007831973
16174	2869	1	8	3259	287	9	0	18.6798166717879	0	terminal	8	8.03073361755438e-06
16191	2869	1	15	7928	647	9	0	17.4986155105938	0	terminal	15	1.50576255329145e-05
16192	3227	1	6	3559	299	8	0	17.0516549480748	0	terminal	6	6.02305021316579e-06
16193	4232	1	15	6252	548	9	0	19.9425631102195	0	terminal	15	1.50576255329145e-05
16206	905	1	1	751	72	7	0	14.5354415486703	0	terminal	1	1.0038417021943e-06
16223	2869	1	2	872	77	9	0	17.7353751590365	0	terminal	2	2.0076834043886e-06
16224	3648	1	8	3811	301	9	0	18.340128611117	0	terminal	8	8.03073361755438e-06
16226	4232	1	4	1281	99	9	0	21.2441853353749	0	terminal	4	4.01536680877719e-06
16256	1804	1	15	8085	684	8	0	17.2371208429194	0	terminal	15	1.50576255329145e-05
16258	3227	1	3	1408	144	8	0	17.4962401675453	0	terminal	3	3.01152510658289e-06
16290	3227	1	6	2958	258	8	0	17.8285258204425	0	terminal	6	6.02305021316579e-06
16291	3648	1	15	7031	601	9	0	18.3563037558981	0	terminal	15	1.50576255329145e-05
16293	7543	1	307	76951	6245	8	0	24.4063640008298	3e-04	terminal	307	0.000308179402573649
16302	1804	1	2	1044	96	8	0	17.357447657929	0	terminal	2	2.0076834043886e-06
16306	3648	1	3	1366	123	9	0	18.9744925601966	0	terminal	3	3.01152510658289e-06
16307	4232	1	22	8008	667	9	0	21.046609880126	0	terminal	22	2.20845174482745e-05
16308	4621	1	382	129009	10556	8	0	21.0823237926611	4e-04	terminal	382	0.000383467530238222
16340	4232	1	184	60290	5041	9	0	21.3333397782239	2e-04	terminal	184	0.000184706873203751
16351	1804	1	14	6136	505	8	0	18.5491180619096	0	terminal	14	1.40537838307202e-05
16352	1804	1	1	879	95	8	0	16.6461290759227	0	terminal	1	1.0038417021943e-06
16353	1804	1	9	5304	448	8	0	17.1786608015683	0	terminal	9	9.03457531974868e-06
16354	2869	1	42	18157	1547	9	0	18.96524544493	0	terminal	42	4.21613514921605e-05
16355	3648	1	2	1090	87	9	0	18.7994219277012	0	terminal	2	2.0076834043886e-06
16368	1425	1	2	904	68	8	0	16.8843470731949	0	terminal	2	2.0076834043886e-06
16373	1702	1	3	1131	98	8	0	17.7999201607628	0	terminal	3	3.01152510658289e-06
16401	1804	1	1	768	76	8	0	16.1953832502912	0	terminal	1	1.0038417021943e-06
16415	4621	1	2	1461	131	8	0	16.5110545184611	0	terminal	2	2.0076834043886e-06
16442	1702	1	3	2108	185	8	0	15.2026872571378	0	terminal	3	3.01152510658289e-06
16445	1702	1	1	622	68	8	0	16.1456410782022	0	terminal	1	1.0038417021943e-06
16446	1804	1	2	964	93	8	0	17.6754239998687	0	terminal	2	2.0076834043886e-06
16464	3227	1	7	3242	284	8	0	18.3151449108738	0	terminal	7	7.02689191536008e-06
16466	3648	1	31	11670	986	9	0	19.7518880297034	0	terminal	31	3.11190927680232e-05
16467	4232	1	50	15185	1249	9	0	21.8676736004674	1e-04	terminal	50	5.01920851097149e-05
16476	1804	1	37	14092	1243	8	0	19.6345020644687	0	terminal	37	3.7142142981189e-05
16478	3648	1	1	713	48	9	0	18.5786988461184	0	terminal	1	1.0038417021943e-06
16513	1804	1	3	1816	158	8	0	16.2539862621326	0	terminal	3	3.01152510658289e-06
16551	3648	1	15	6455	526	9	0	19.3127679811557	0	terminal	15	1.50576255329145e-05
16579	4232	1	147	49421	4142	9	0	20.9552248030585	1e-04	terminal	147	0.000147564730222562
16597	2869	1	6	3467	287	9	0	17.3364943861943	0	terminal	6	6.02305021316579e-06
16598	3227	1	2	1031	98	8	0	17.069043617582	0	terminal	2	2.0076834043886e-06
16611	1702	1	33	12296	1046	8	0	20.1547605596921	0	terminal	33	3.31267761724118e-05
16628	3227	1	2	1401	116	8	0	16.8793242652229	0	terminal	2	2.0076834043886e-06
16647	1702	1	1	890	75	8	0	15.5870333197877	0	terminal	1	1.0038417021943e-06
16649	3227	1	2	1156	101	8	0	17.2003209805445	0	terminal	2	2.0076834043886e-06
16700	3227	1	3	1707	131	8	0	16.5984005790657	0	terminal	3	3.01152510658289e-06
16701	3227	1	168	48889	4088	8	0	22.3940506088964	2e-04	terminal	168	0.000168645405968642
16714	2674	1	11	5388	443	8	0	17.5403025658534	0	terminal	11	1.10422587241373e-05
16728	6649	1	7	2658	248	10	0	19.754018354886	0	terminal	7	7.02689191536008e-06
16768	4232	1	602	106461	8277	9	0	30.5323225769074	6e-04	terminal	602	0.000604312704720967
16778	1804	1	6	3164	253	8	0	17.1739556013995	0	terminal	6	6.02305021316579e-06
16781	4232	1	13	5520	474	9	0	19.7902052993353	0	terminal	13	1.30499421285259e-05
16796	3648	1	20	8220	703	9	0	18.824511748356	0	terminal	20	2.0076834043886e-05
16810	3227	1	1	1021	83	8	0	17.0374205389031	0	terminal	1	1.0038417021943e-06
16821	1425	1	1	685	75	8	0	16.0280909009521	0	terminal	1	1.0038417021943e-06
16825	3227	1	91	27043	2166	8	0	22.4047589072881	1e-04	terminal	91	9.13495948996811e-05
16827	11194	1	367	94866	8024	10	0	23.8761995839014	4e-04	terminal	367	0.000368409904705307
16837	1037	1	3	1322	112	8	0	17.5999603767561	0	terminal	3	3.01152510658289e-06
16866	1804	1	2	1045	80	8	0	15.6825852330855	0	terminal	2	2.0076834043886e-06
16880	1702	1	3	1732	129	8	0	17.0809029145828	0	terminal	3	3.01152510658289e-06
16881	4232	1	62	20401	1677	9	0	21.3957675776486	1e-04	terminal	62	6.22381855360465e-05
16887	1425	1	4	1525	117	8	0	18.6529427290823	0	terminal	4	4.01536680877719e-06
16888	1702	1	5	2123	193	8	0	18.969275227768	0	terminal	5	5.01920851097149e-06
16892	4232	1	712	200312	16412	9	0	22.8761454109258	7e-04	terminal	712	0.00071473529196234
16902	3648	1	16	5654	489	9	0	19.8434524458248	0	terminal	16	1.60614672351088e-05
16903	4232	1	321	80968	6603	9	0	24.147607782026	3e-04	terminal	321	0.00032223318640437
16904	4232	1	9	3005	249	9	0	21.134428126533	0	terminal	9	9.03457531974868e-06
16918	1804	1	5	2612	226	8	0	16.7742781870602	0	terminal	5	5.01920851097149e-06
16931	3647	1	1	695	56	9	0	17.9288725196277	0	terminal	1	1.0038417021943e-06
16932	6535	1	20	5232	469	9	0	23.3186205010998	0	terminal	20	2.0076834043886e-05
16944	1425	1	6	3355	291	8	0	17.8471446058127	0	terminal	6	6.02305021316579e-06
16945	1702	1	1	602	60	8	0	17.0514396655589	0	terminal	1	1.0038417021943e-06
16963	3648	1	31	10121	858	9	0	20.5029999492827	0	terminal	31	3.11190927680232e-05
16964	6535	1	864	206375	16316	9	0	25.7690593997843	9e-04	terminal	864	0.000867319230695873
16978	1702	1	2	1201	86	8	0	18.5190164427453	0	terminal	2	2.0076834043886e-06
16992	8671	1	1001	262653	20650	9	0	24.879296311756	0.001	terminal	1001	0.00100484554389649
17015	2869	1	21	8521	721	9	0	19.4873227784002	0	terminal	21	2.10806757460802e-05
17016	6535	1	94	30841	2493	9	0	21.5147403798229	1e-04	terminal	94	9.4361120006264e-05
17035	1425	1	3	1643	159	8	0	18.062524953007	0	terminal	3	3.01152510658289e-06
17040	3227	1	9	3966	372	8	0	17.5783454792414	0	terminal	9	9.03457531974868e-06
17058	3227	1	134	46532	3804	8	0	20.5477319292101	1e-04	terminal	134	0.000134514788094036
17071	3227	1	1	477	37	8	0	18.1132638924695	0	terminal	1	1.0038417021943e-06
17072	3648	1	20	7083	594	9	0	20.4846618715533	0	terminal	20	2.0076834043886e-05
17078	2869	1	8	3599	320	9	0	17.6978829895382	0	terminal	8	8.03073361755438e-06
17080	4232	1	12	3539	325	9	0	21.6578368954365	0	terminal	12	1.20461004263316e-05
17092	2200	1	4	1839	135	8	0	16.9746627496805	0	terminal	4	4.01536680877719e-06
17095	4232	1	219	66234	5484	9	0	22.1866274479183	2e-04	terminal	219	0.000219841332780551
